🧑‍🏫|teacher|🧑‍🏫|teacher|true|1|719|null
🧑🏻‍🏫|teacher-light-skin-tone|🧑‍🏫|teacher|true|1|720|null
🧑🏼‍🏫|teacher-medium-light-skin-tone|🧑‍🏫|teacher|true|1|721|null
🧑🏽‍🏫|teacher-medium-skin-tone|🧑‍🏫|teacher|true|1|722|null
🧑🏾‍🏫|teacher-medium-dark-skin-tone|🧑‍🏫|teacher|true|1|723|null
🧑🏿‍🏫|teacher-dark-skin-tone|🧑‍🏫|teacher|true|1|724|null
👨‍🏫|man-teacher|👨‍🏫|man-teacher|true|1|725|null
👨🏻‍🏫|man-teacher-light-skin-tone|👨‍🏫|man-teacher|true|1|726|null
👨🏼‍🏫|man-teacher-medium-light-skin-tone|👨‍🏫|man-teacher|true|1|727|null
👨🏽‍🏫|man-teacher-medium-skin-tone|👨‍🏫|man-teacher|true|1|728|null
👨🏾‍🏫|man-teacher-medium-dark-skin-tone|👨‍🏫|man-teacher|true|1|729|null
👨🏿‍🏫|man-teacher-dark-skin-tone|👨‍🏫|man-teacher|true|1|730|null
👩‍🏭|woman-factory-worker|👩‍🏭|woman-factory-worker|true|1|731|null
👩🏻‍🏭|woman-factory-worker-light-skin-tone|👩‍🏭|woman-factory-worker|true|1|732|null
👩🏼‍🏭|woman-factory-worker-medium-light-skin-tone|👩‍🏭|woman-factory-worker|true|1|733|null
👩🏽‍🏭|woman-factory-worker-medium-skin-tone|👩‍🏭|woman-factory-worker|true|1|734|null
👩🏾‍🏭|woman-factory-worker-medium-dark-skin-tone|👩‍🏭|woman-factory-worker|true|1|735|null
👩🏿‍🏭|woman-factory-worker-dark-skin-tone|👩‍🏭|woman-factory-worker|true|1|736|null
🧑‍🏭|factory-worker|🧑‍🏭|factory-worker|true|1|737|null
🧑🏻‍🏭|factory-worker-light-skin-tone|🧑‍🏭|factory-worker|true|1|738|null
🧑🏼‍🏭|factory-worker-medium-light-skin-tone|🧑‍🏭|factory-worker|true|1|739|null
🧑🏽‍🏭|factory-worker-medium-skin-tone|🧑‍🏭|factory-worker|true|1|740|null
🧑🏾‍🏭|factory-worker-medium-dark-skin-tone|🧑‍🏭|factory-worker|true|1|741|null
🧑🏿‍🏭|factory-worker-dark-skin-tone|🧑‍🏭|factory-worker|true|1|742|null
👨‍🏭|man-factory-worker|👨‍🏭|man-factory-worker|true|1|743|null
👨🏻‍🏭|man-factory-worker-light-skin-tone|👨‍🏭|man-factory-worker|true|1|744|null
👨🏼‍🏭|man-factory-worker-medium-light-skin-tone|👨‍🏭|man-factory-worker|true|1|745|null
👨🏽‍🏭|man-factory-worker-medium-skin-tone|👨‍🏭|man-factory-worker|true|1|746|null
👨🏾‍🏭|man-factory-worker-medium-dark-skin-tone|👨‍🏭|man-factory-worker|true|1|747|null
👨🏿‍🏭|man-factory-worker-dark-skin-tone|👨‍🏭|man-factory-worker|true|1|748|null
👩‍💼|woman-office-worker|👩‍💼|woman-office-worker|true|1|749|null
👩🏻‍💼|woman-office-worker-light-skin-tone|👩‍💼|woman-office-worker|true|1|750|null
👩🏼‍💼|woman-office-worker-medium-light-skin-tone|👩‍💼|woman-office-worker|true|1|751|null
👩🏽‍💼|woman-office-worker-medium-skin-tone|👩‍💼|woman-office-worker|true|1|752|null
👩🏾‍💼|woman-office-worker-medium-dark-skin-tone|👩‍💼|woman-office-worker|true|1|753|null
👩🏿‍💼|woman-office-worker-dark-skin-tone|👩‍💼|woman-office-worker|true|1|754|null
🧑‍💼|office-worker|🧑‍💼|office-worker|true|1|755|null
🧑🏻‍💼|office-worker-light-skin-tone|🧑‍💼|office-worker|true|1|756|null
🧑🏼‍💼|office-worker-medium-light-skin-tone|🧑‍💼|office-worker|true|1|757|null
🧑🏽‍💼|office-worker-medium-skin-tone|🧑‍💼|office-worker|true|1|758|null
🧑🏾‍💼|office-worker-medium-dark-skin-tone|🧑‍💼|office-worker|true|1|759|null
🧑🏿‍💼|office-worker-dark-skin-tone|🧑‍💼|office-worker|true|1|760|null
👨‍💼|man-office-worker|👨‍💼|man-office-worker|true|1|761|null
👨🏻‍💼|man-office-worker-light-skin-tone|👨‍💼|man-office-worker|true|1|762|null
👨🏼‍💼|man-office-worker-medium-light-skin-tone|👨‍💼|man-office-worker|true|1|763|null
👨🏽‍💼|man-office-worker-medium-skin-tone|👨‍💼|man-office-worker|true|1|764|null
👨🏾‍💼|man-office-worker-medium-dark-skin-tone|👨‍💼|man-office-worker|true|1|765|null
👨🏿‍💼|man-office-worker-dark-skin-tone|👨‍💼|man-office-worker|true|1|766|null
👩‍🔧|woman-mechanic|👩‍🔧|woman-mechanic|true|1|767|null
👩🏻‍🔧|woman-mechanic-light-skin-tone|👩‍🔧|woman-mechanic|true|1|768|null
👩🏼‍🔧|woman-mechanic-medium-light-skin-tone|👩‍🔧|woman-mechanic|true|1|769|null
👩🏽‍🔧|woman-mechanic-medium-skin-tone|👩‍🔧|woman-mechanic|true|1|770|null
👩🏾‍🔧|woman-mechanic-medium-dark-skin-tone|👩‍🔧|woman-mechanic|true|1|771|null
👩🏿‍🔧|woman-mechanic-dark-skin-tone|👩‍🔧|woman-mechanic|true|1|772|null
🧑‍🔧|mechanic|🧑‍🔧|mechanic|true|1|773|null
🧑🏻‍🔧|mechanic-light-skin-tone|🧑‍🔧|mechanic|true|1|774|null
🧑🏼‍🔧|mechanic-medium-light-skin-tone|🧑‍🔧|mechanic|true|1|775|null
🧑🏽‍🔧|mechanic-medium-skin-tone|🧑‍🔧|mechanic|true|1|776|null
🧑🏾‍🔧|mechanic-medium-dark-skin-tone|🧑‍🔧|mechanic|true|1|777|null
🧑🏿‍🔧|mechanic-dark-skin-tone|🧑‍🔧|mechanic|true|1|778|null
👨‍🔧|man-mechanic|👨‍🔧|man-mechanic|true|1|779|null
👨🏻‍🔧|man-mechanic-light-skin-tone|👨‍🔧|man-mechanic|true|1|780|null
👨🏼‍🔧|man-mechanic-medium-light-skin-tone|👨‍🔧|man-mechanic|true|1|781|null
👨🏽‍🔧|man-mechanic-medium-skin-tone|👨‍🔧|man-mechanic|true|1|782|null
👨🏾‍🔧|man-mechanic-medium-dark-skin-tone|👨‍🔧|man-mechanic|true|1|783|null
👨🏿‍🔧|man-mechanic-dark-skin-tone|👨‍🔧|man-mechanic|true|1|784|null
👩‍🔬|woman-scientist|👩‍🔬|woman-scientist|true|1|785|null
👩🏻‍🔬|woman-scientist-light-skin-tone|👩‍🔬|woman-scientist|true|1|786|null
👩🏼‍🔬|woman-scientist-medium-light-skin-tone|👩‍🔬|woman-scientist|true|1|787|null
👩🏽‍🔬|woman-scientist-medium-skin-tone|👩‍🔬|woman-scientist|true|1|788|null
👩🏾‍🔬|woman-scientist-medium-dark-skin-tone|👩‍🔬|woman-scientist|true|1|789|null
👩🏿‍🔬|woman-scientist-dark-skin-tone|👩‍🔬|woman-scientist|true|1|790|null
🧑‍🔬|scientist|🧑‍🔬|scientist|true|1|791|null
🧑🏻‍🔬|scientist-light-skin-tone|🧑‍🔬|scientist|true|1|792|null
🧑🏼‍🔬|scientist-medium-light-skin-tone|🧑‍🔬|scientist|true|1|793|null
🧑🏽‍🔬|scientist-medium-skin-tone|🧑‍🔬|scientist|true|1|794|null
🧑🏾‍🔬|scientist-medium-dark-skin-tone|🧑‍🔬|scientist|true|1|795|null
🧑🏿‍🔬|scientist-dark-skin-tone|🧑‍🔬|scientist|true|1|796|null
👨‍🔬|man-scientist|👨‍🔬|man-scientist|true|1|797|null
👨🏻‍🔬|man-scientist-light-skin-tone|👨‍🔬|man-scientist|true|1|798|null
👨🏼‍🔬|man-scientist-medium-light-skin-tone|👨‍🔬|man-scientist|true|1|799|null
👨🏽‍🔬|man-scientist-medium-skin-tone|👨‍🔬|man-scientist|true|1|800|null
👨🏾‍🔬|man-scientist-medium-dark-skin-tone|👨‍🔬|man-scientist|true|1|801|null
👨🏿‍🔬|man-scientist-dark-skin-tone|👨‍🔬|man-scientist|true|1|802|null
👩‍🎨|woman-artist|👩‍🎨|woman-artist|true|1|803|null
👩🏻‍🎨|woman-artist-light-skin-tone|👩‍🎨|woman-artist|true|1|804|null
👩🏼‍🎨|woman-artist-medium-light-skin-tone|👩‍🎨|woman-artist|true|1|805|null
👩🏽‍🎨|woman-artist-medium-skin-tone|👩‍🎨|woman-artist|true|1|806|null
👩🏾‍🎨|woman-artist-medium-dark-skin-tone|👩‍🎨|woman-artist|true|1|807|null
👩🏿‍🎨|woman-artist-dark-skin-tone|👩‍🎨|woman-artist|true|1|808|null
🧑‍🎨|artist|🧑‍🎨|artist|true|1|809|null
🧑🏻‍🎨|artist-light-skin-tone|🧑‍🎨|artist|true|1|810|null
🧑🏼‍🎨|artist-medium-light-skin-tone|🧑‍🎨|artist|true|1|811|null
🧑🏽‍🎨|artist-medium-skin-tone|🧑‍🎨|artist|true|1|812|null
🧑🏾‍🎨|artist-medium-dark-skin-tone|🧑‍🎨|artist|true|1|813|null
🧑🏿‍🎨|artist-dark-skin-tone|🧑‍🎨|artist|true|1|814|null
👨‍🎨|man-artist|👨‍🎨|man-artist|true|1|815|null
👨🏻‍🎨|man-artist-light-skin-tone|👨‍🎨|man-artist|true|1|816|null
👨🏼‍🎨|man-artist-medium-light-skin-tone|👨‍🎨|man-artist|true|1|817|null
👨🏽‍🎨|man-artist-medium-skin-tone|👨‍🎨|man-artist|true|1|818|null
👨🏾‍🎨|man-artist-medium-dark-skin-tone|👨‍🎨|man-artist|true|1|819|null
👨🏿‍🎨|man-artist-dark-skin-tone|👨‍🎨|man-artist|true|1|820|null
👩‍🚒|woman-firefighter|👩‍🚒|woman-firefighter|true|1|821|null
👩🏻‍🚒|woman-firefighter-light-skin-tone|👩‍🚒|woman-firefighter|true|1|822|null
👩🏼‍🚒|woman-firefighter-medium-light-skin-tone|👩‍🚒|woman-firefighter|true|1|823|null
👩🏽‍🚒|woman-firefighter-medium-skin-tone|👩‍🚒|woman-firefighter|true|1|824|null
👩🏾‍🚒|woman-firefighter-medium-dark-skin-tone|👩‍🚒|woman-firefighter|true|1|825|null
👩🏿‍🚒|woman-firefighter-dark-skin-tone|👩‍🚒|woman-firefighter|true|1|826|null
🧑‍🚒|firefighter|🧑‍🚒|firefighter|true|1|827|null
🧑🏻‍🚒|firefighter-light-skin-tone|🧑‍🚒|firefighter|true|1|828|null
🧑🏼‍🚒|firefighter-medium-light-skin-tone|🧑‍🚒|firefighter|true|1|829|null
🧑🏽‍🚒|firefighter-medium-skin-tone|🧑‍🚒|firefighter|true|1|830|null
🧑🏾‍🚒|firefighter-medium-dark-skin-tone|🧑‍🚒|firefighter|true|1|831|null
🧑🏿‍🚒|firefighter-dark-skin-tone|🧑‍🚒|firefighter|true|1|832|null
👨‍🚒|man-firefighter|👨‍🚒|man-firefighter|true|1|833|null
👨🏻‍🚒|man-firefighter-light-skin-tone|👨‍🚒|man-firefighter|true|1|834|null
👨🏼‍🚒|man-firefighter-medium-light-skin-tone|👨‍🚒|man-firefighter|true|1|835|null
👨🏽‍🚒|man-firefighter-medium-skin-tone|👨‍🚒|man-firefighter|true|1|836|null
👨🏾‍🚒|man-firefighter-medium-dark-skin-tone|👨‍🚒|man-firefighter|true|1|837|null
👨🏿‍🚒|man-firefighter-dark-skin-tone|👨‍🚒|man-firefighter|true|1|838|null
👩‍✈|woman-pilot|👩‍✈|woman-pilot|true|1|839|null
👩🏻‍✈|woman-pilot-light-skin-tone|👩‍✈|woman-pilot|true|1|840|null
👩🏼‍✈|woman-pilot-medium-light-skin-tone|👩‍✈|woman-pilot|true|1|841|null
👩🏽‍✈|woman-pilot-medium-skin-tone|👩‍✈|woman-pilot|true|1|842|null
👩🏾‍✈|woman-pilot-medium-dark-skin-tone|👩‍✈|woman-pilot|true|1|843|null
👩🏿‍✈|woman-pilot-dark-skin-tone|👩‍✈|woman-pilot|true|1|844|null
🧑‍✈|pilot|🧑‍✈|pilot|true|1|845|null
🧑🏻‍✈|pilot-light-skin-tone|🧑‍✈|pilot|true|1|846|null
🧑🏼‍✈|pilot-medium-light-skin-tone|🧑‍✈|pilot|true|1|847|null
🧑🏽‍✈|pilot-medium-skin-tone|🧑‍✈|pilot|true|1|848|null
🧑🏾‍✈|pilot-medium-dark-skin-tone|🧑‍✈|pilot|true|1|849|null
🧑🏿‍✈|pilot-dark-skin-tone|🧑‍✈|pilot|true|1|850|null
👨‍✈|man-pilot|👨‍✈|man-pilot|true|1|851|null
👨🏻‍✈|man-pilot-light-skin-tone|👨‍✈|man-pilot|true|1|852|null
👨🏼‍✈|man-pilot-medium-light-skin-tone|👨‍✈|man-pilot|true|1|853|null
👨🏽‍✈|man-pilot-medium-skin-tone|👨‍✈|man-pilot|true|1|854|null
👨🏾‍✈|man-pilot-medium-dark-skin-tone|👨‍✈|man-pilot|true|1|855|null
👨🏿‍✈|man-pilot-dark-skin-tone|👨‍✈|man-pilot|true|1|856|null
👩‍🚀|woman-astronaut|👩‍🚀|woman-astronaut|true|1|857|null
👩🏻‍🚀|woman-astronaut-light-skin-tone|👩‍🚀|woman-astronaut|true|1|858|null
👩🏼‍🚀|woman-astronaut-medium-light-skin-tone|👩‍🚀|woman-astronaut|true|1|859|null
👩🏽‍🚀|woman-astronaut-medium-skin-tone|👩‍🚀|woman-astronaut|true|1|860|null
👩🏾‍🚀|woman-astronaut-medium-dark-skin-tone|👩‍🚀|woman-astronaut|true|1|861|null
👩🏿‍🚀|woman-astronaut-dark-skin-tone|👩‍🚀|woman-astronaut|true|1|862|null
🧑‍🚀|astronaut|🧑‍🚀|astronaut|true|1|863|null
🧑🏻‍🚀|astronaut-light-skin-tone|🧑‍🚀|astronaut|true|1|864|null
🧑🏼‍🚀|astronaut-medium-light-skin-tone|🧑‍🚀|astronaut|true|1|865|null
🧑🏽‍🚀|astronaut-medium-skin-tone|🧑‍🚀|astronaut|true|1|866|null
🧑🏾‍🚀|astronaut-medium-dark-skin-tone|🧑‍🚀|astronaut|true|1|867|null
🧑🏿‍🚀|astronaut-dark-skin-tone|🧑‍🚀|astronaut|true|1|868|null
👨‍🚀|man-astronaut|👨‍🚀|man-astronaut|true|1|869|null
👨🏻‍🚀|man-astronaut-light-skin-tone|👨‍🚀|man-astronaut|true|1|870|null
👨🏼‍🚀|man-astronaut-medium-light-skin-tone|👨‍🚀|man-astronaut|true|1|871|null
👨🏽‍🚀|man-astronaut-medium-skin-tone|👨‍🚀|man-astronaut|true|1|872|null
👨🏾‍🚀|man-astronaut-medium-dark-skin-tone|👨‍🚀|man-astronaut|true|1|873|null
👨🏿‍🚀|man-astronaut-dark-skin-tone|👨‍🚀|man-astronaut|true|1|874|null
👩‍⚖|woman-judge|👩‍⚖|woman-judge|true|1|875|null
👩🏻‍⚖|woman-judge-light-skin-tone|👩‍⚖|woman-judge|true|1|876|null
👩🏼‍⚖|woman-judge-medium-light-skin-tone|👩‍⚖|woman-judge|true|1|877|null
👩🏽‍⚖|woman-judge-medium-skin-tone|👩‍⚖|woman-judge|true|1|878|null
👩🏾‍⚖|woman-judge-medium-dark-skin-tone|👩‍⚖|woman-judge|true|1|879|null
👩🏿‍⚖|woman-judge-dark-skin-tone|👩‍⚖|woman-judge|true|1|880|null
🧑‍⚖|judge|🧑‍⚖|judge|true|1|881|null
🧑🏻‍⚖|judge-light-skin-tone|🧑‍⚖|judge|true|1|882|null
🧑🏼‍⚖|judge-medium-light-skin-tone|🧑‍⚖|judge|true|1|883|null
🧑🏽‍⚖|judge-medium-skin-tone|🧑‍⚖|judge|true|1|884|null
🧑🏾‍⚖|judge-medium-dark-skin-tone|🧑‍⚖|judge|true|1|885|null
🧑🏿‍⚖|judge-dark-skin-tone|🧑‍⚖|judge|true|1|886|null
👨‍⚖|man-judge|👨‍⚖|man-judge|true|1|887|null
👨🏻‍⚖|man-judge-light-skin-tone|👨‍⚖|man-judge|true|1|888|null
👨🏼‍⚖|man-judge-medium-light-skin-tone|👨‍⚖|man-judge|true|1|889|null
👨🏽‍⚖|man-judge-medium-skin-tone|👨‍⚖|man-judge|true|1|890|null
👨🏾‍⚖|man-judge-medium-dark-skin-tone|👨‍⚖|man-judge|true|1|891|null
👨🏿‍⚖|man-judge-dark-skin-tone|👨‍⚖|man-judge|true|1|892|null
👰‍♀|woman-with-veil|👰‍♀|woman-with-veil|true|1|893|null
👰🏻‍♀|woman-with-veil-light-skin-tone|👰‍♀|woman-with-veil|true|1|894|null
👰🏼‍♀|woman-with-veil-medium-light-skin-tone|👰‍♀|woman-with-veil|true|1|895|null
👰🏽‍♀|woman-with-veil-medium-skin-tone|👰‍♀|woman-with-veil|true|1|896|null
👰🏾‍♀|woman-with-veil-medium-dark-skin-tone|👰‍♀|woman-with-veil|true|1|897|null
👰🏿‍♀|woman-with-veil-dark-skin-tone|👰‍♀|woman-with-veil|true|1|898|null
👰|person-with-veil|👰|person-with-veil|true|1|899|null
👰🏻|person-with-veil-light-skin-tone|👰|person-with-veil|true|1|900|null
👰🏼|person-with-veil-medium-light-skin-tone|👰|person-with-veil|true|1|901|null
👰🏽|person-with-veil-medium-skin-tone|👰|person-with-veil|true|1|902|null
👰🏾|person-with-veil-medium-dark-skin-tone|👰|person-with-veil|true|1|903|null
👰🏿|person-with-veil-dark-skin-tone|👰|person-with-veil|true|1|904|null
👰‍♂|man-with-veil|👰‍♂|man-with-veil|true|1|905|null
👰🏻‍♂|man-with-veil-light-skin-tone|👰‍♂|man-with-veil|true|1|906|null
👰🏼‍♂|man-with-veil-medium-light-skin-tone|👰‍♂|man-with-veil|true|1|907|null
👰🏽‍♂|man-with-veil-medium-skin-tone|👰‍♂|man-with-veil|true|1|908|null
👰🏾‍♂|man-with-veil-medium-dark-skin-tone|👰‍♂|man-with-veil|true|1|909|null
👰🏿‍♂|man-with-veil-dark-skin-tone|👰‍♂|man-with-veil|true|1|910|null
🤵‍♀|woman-in-tuxedo|🤵‍♀|woman-in-tuxedo|true|1|911|null
🤵🏻‍♀|woman-in-tuxedo-light-skin-tone|🤵‍♀|woman-in-tuxedo|true|1|912|null
🤵🏼‍♀|woman-in-tuxedo-medium-light-skin-tone|🤵‍♀|woman-in-tuxedo|true|1|913|null
🤵🏽‍♀|woman-in-tuxedo-medium-skin-tone|🤵‍♀|woman-in-tuxedo|true|1|914|null
🤵🏾‍♀|woman-in-tuxedo-medium-dark-skin-tone|🤵‍♀|woman-in-tuxedo|true|1|915|null
🤵🏿‍♀|woman-in-tuxedo-dark-skin-tone|🤵‍♀|woman-in-tuxedo|true|1|916|null
🤵|person-in-tuxedo|🤵|person-in-tuxedo|true|1|917|null
🤵🏻|person-in-tuxedo-light-skin-tone|🤵|person-in-tuxedo|true|1|918|null
🤵🏼|person-in-tuxedo-medium-light-skin-tone|🤵|person-in-tuxedo|true|1|919|null
🤵🏽|person-in-tuxedo-medium-skin-tone|🤵|person-in-tuxedo|true|1|920|null
🤵🏾|person-in-tuxedo-medium-dark-skin-tone|🤵|person-in-tuxedo|true|1|921|null
🤵🏿|person-in-tuxedo-dark-skin-tone|🤵|person-in-tuxedo|true|1|922|null
🤵‍♂|man-in-tuxedo|🤵‍♂|man-in-tuxedo|true|1|923|null
🤵🏻‍♂|man-in-tuxedo-light-skin-tone|🤵‍♂|man-in-tuxedo|true|1|924|null
🤵🏼‍♂|man-in-tuxedo-medium-light-skin-tone|🤵‍♂|man-in-tuxedo|true|1|925|null
🤵🏽‍♂|man-in-tuxedo-medium-skin-tone|🤵‍♂|man-in-tuxedo|true|1|926|null
🤵🏾‍♂|man-in-tuxedo-medium-dark-skin-tone|🤵‍♂|man-in-tuxedo|true|1|927|null
🤵🏿‍♂|man-in-tuxedo-dark-skin-tone|🤵‍♂|man-in-tuxedo|true|1|928|null
👸|princess|👸|princess|true|1|929|null
👸🏻|princess-light-skin-tone|👸|princess|true|1|930|null
👸🏼|princess-medium-light-skin-tone|👸|princess|true|1|931|null
👸🏽|princess-medium-skin-tone|👸|princess|true|1|932|null
👸🏾|princess-medium-dark-skin-tone|👸|princess|true|1|933|null
👸🏿|princess-dark-skin-tone|👸|princess|true|1|934|null
🤴|prince|🤴|prince|true|1|935|null
🤴🏻|prince-light-skin-tone|🤴|prince|true|1|936|null
🤴🏼|prince-medium-light-skin-tone|🤴|prince|true|1|937|null
🤴🏽|prince-medium-skin-tone|🤴|prince|true|1|938|null
🤴🏾|prince-medium-dark-skin-tone|🤴|prince|true|1|939|null
🤴🏿|prince-dark-skin-tone|🤴|prince|true|1|940|null
🥷|ninja|🥷|ninja|true|1|941|null
🥷🏻|ninja-light-skin-tone|🥷|ninja|true|1|942|null
🥷🏼|ninja-medium-light-skin-tone|🥷|ninja|true|1|943|null
🥷🏽|ninja-medium-skin-tone|🥷|ninja|true|1|944|null
🥷🏾|ninja-medium-dark-skin-tone|🥷|ninja|true|1|945|null
🥷🏿|ninja-dark-skin-tone|🥷|ninja|true|1|946|null
🦸‍♀|woman-superhero|🦸‍♀|woman-superhero|true|1|947|null
🦸🏻‍♀|woman-superhero-light-skin-tone|🦸‍♀|woman-superhero|true|1|948|null
🦸🏼‍♀|woman-superhero-medium-light-skin-tone|🦸‍♀|woman-superhero|true|1|949|null
🦸🏽‍♀|woman-superhero-medium-skin-tone|🦸‍♀|woman-superhero|true|1|950|null
🦸🏾‍♀|woman-superhero-medium-dark-skin-tone|🦸‍♀|woman-superhero|true|1|951|null
🦸🏿‍♀|woman-superhero-dark-skin-tone|🦸‍♀|woman-superhero|true|1|952|null
🦸|superhero|🦸|superhero|true|1|953|null
🦸🏻|superhero-light-skin-tone|🦸|superhero|true|1|954|null
🦸🏼|superhero-medium-light-skin-tone|🦸|superhero|true|1|955|null
🦸🏽|superhero-medium-skin-tone|🦸|superhero|true|1|956|null
🦸🏾|superhero-medium-dark-skin-tone|🦸|superhero|true|1|957|null
🦸🏿|superhero-dark-skin-tone|🦸|superhero|true|1|958|null
🦸‍♂|man-superhero|🦸‍♂|man-superhero|true|1|959|null
🦸🏻‍♂|man-superhero-light-skin-tone|🦸‍♂|man-superhero|true|1|960|null
🦸🏼‍♂|man-superhero-medium-light-skin-tone|🦸‍♂|man-superhero|true|1|961|null
🦸🏽‍♂|man-superhero-medium-skin-tone|🦸‍♂|man-superhero|true|1|962|null
🦸🏾‍♂|man-superhero-medium-dark-skin-tone|🦸‍♂|man-superhero|true|1|963|null
🦸🏿‍♂|man-superhero-dark-skin-tone|🦸‍♂|man-superhero|true|1|964|null
🦹‍♀|woman-supervillain|🦹‍♀|woman-supervillain|true|1|965|null
🦹🏻‍♀|woman-supervillain-light-skin-tone|🦹‍♀|woman-supervillain|true|1|966|null
🦹🏼‍♀|woman-supervillain-medium-light-skin-tone|🦹‍♀|woman-supervillain|true|1|967|null
🦹🏽‍♀|woman-supervillain-medium-skin-tone|🦹‍♀|woman-supervillain|true|1|968|null
🦹🏾‍♀|woman-supervillain-medium-dark-skin-tone|🦹‍♀|woman-supervillain|true|1|969|null
🦹🏿‍♀|woman-supervillain-dark-skin-tone|🦹‍♀|woman-supervillain|true|1|970|null
🦹|supervillain|🦹|supervillain|true|1|971|null
🦹🏻|supervillain-light-skin-tone|🦹|supervillain|true|1|972|null
🦹🏼|supervillain-medium-light-skin-tone|🦹|supervillain|true|1|973|null
🦹🏽|supervillain-medium-skin-tone|🦹|supervillain|true|1|974|null
🦹🏾|supervillain-medium-dark-skin-tone|🦹|supervillain|true|1|975|null
🦹🏿|supervillain-dark-skin-tone|🦹|supervillain|true|1|976|null
🦹‍♂|man-supervillain|🦹‍♂|man-supervillain|true|1|977|null
🦹🏻‍♂|man-supervillain-light-skin-tone|🦹‍♂|man-supervillain|true|1|978|null
🦹🏼‍♂|man-supervillain-medium-light-skin-tone|🦹‍♂|man-supervillain|true|1|979|null
🦹🏽‍♂|man-supervillain-medium-skin-tone|🦹‍♂|man-supervillain|true|1|980|null
🦹🏾‍♂|man-supervillain-medium-dark-skin-tone|🦹‍♂|man-supervillain|true|1|981|null
🦹🏿‍♂|man-supervillain-dark-skin-tone|🦹‍♂|man-supervillain|true|1|982|null
🤶|mrs.-claus|🤶|mrs.-claus|true|1|983|null
🤶🏻|mrs.-claus-light-skin-tone|🤶|mrs.-claus|true|1|984|null
🤶🏼|mrs.-claus-medium-light-skin-tone|🤶|mrs.-claus|true|1|985|null
🤶🏽|mrs.-claus-medium-skin-tone|🤶|mrs.-claus|true|1|986|null
🤶🏾|mrs.-claus-medium-dark-skin-tone|🤶|mrs.-claus|true|1|987|null
🤶🏿|mrs.-claus-dark-skin-tone|🤶|mrs.-claus|true|1|988|null
🧑‍🎄|mx-claus|🧑‍🎄|mx-claus|true|1|989|null
🧑🏻‍🎄|mx-claus-light-skin-tone|🧑‍🎄|mx-claus|true|1|990|null
🧑🏼‍🎄|mx-claus-medium-light-skin-tone|🧑‍🎄|mx-claus|true|1|991|null
🧑🏽‍🎄|mx-claus-medium-skin-tone|🧑‍🎄|mx-claus|true|1|992|null
🧑🏾‍🎄|mx-claus-medium-dark-skin-tone|🧑‍🎄|mx-claus|true|1|993|null
🧑🏿‍🎄|mx-claus-dark-skin-tone|🧑‍🎄|mx-claus|true|1|994|null
🎅|santa-claus|🎅|santa-claus|true|1|995|null
🎅🏻|santa-claus-light-skin-tone|🎅|santa-claus|true|1|996|null
🎅🏼|santa-claus-medium-light-skin-tone|🎅|santa-claus|true|1|997|null
🎅🏽|santa-claus-medium-skin-tone|🎅|santa-claus|true|1|998|null
🎅🏾|santa-claus-medium-dark-skin-tone|🎅|santa-claus|true|1|999|null
🎅🏿|santa-claus-dark-skin-tone|🎅|santa-claus|true|1|1000|null
🧙‍♀|woman-mage|🧙‍♀|woman-mage|true|1|1001|null
🧙🏻‍♀|woman-mage-light-skin-tone|🧙‍♀|woman-mage|true|1|1002|null
🧙🏼‍♀|woman-mage-medium-light-skin-tone|🧙‍♀|woman-mage|true|1|1003|null
🧙🏽‍♀|woman-mage-medium-skin-tone|🧙‍♀|woman-mage|true|1|1004|null
🧙🏾‍♀|woman-mage-medium-dark-skin-tone|🧙‍♀|woman-mage|true|1|1005|null
🧙🏿‍♀|woman-mage-dark-skin-tone|🧙‍♀|woman-mage|true|1|1006|null
🧙|mage|🧙|mage|true|1|1007|null
🧙🏻|mage-light-skin-tone|🧙|mage|true|1|1008|null
🧙🏼|mage-medium-light-skin-tone|🧙|mage|true|1|1009|null
🧙🏽|mage-medium-skin-tone|🧙|mage|true|1|1010|null
🧙🏾|mage-medium-dark-skin-tone|🧙|mage|true|1|1011|null
🧙🏿|mage-dark-skin-tone|🧙|mage|true|1|1012|null
🧙‍♂|man-mage|🧙‍♂|man-mage|true|1|1013|null
🧙🏻‍♂|man-mage-light-skin-tone|🧙‍♂|man-mage|true|1|1014|null
🧙🏼‍♂|man-mage-medium-light-skin-tone|🧙‍♂|man-mage|true|1|1015|null
🧙🏽‍♂|man-mage-medium-skin-tone|🧙‍♂|man-mage|true|1|1016|null
🧙🏾‍♂|man-mage-medium-dark-skin-tone|🧙‍♂|man-mage|true|1|1017|null
🧙🏿‍♂|man-mage-dark-skin-tone|🧙‍♂|man-mage|true|1|1018|null
🧝‍♀|woman-elf|🧝‍♀|woman-elf|true|1|1019|null
🧝🏻‍♀|woman-elf-light-skin-tone|🧝‍♀|woman-elf|true|1|1020|null
🧝🏼‍♀|woman-elf-medium-light-skin-tone|🧝‍♀|woman-elf|true|1|1021|null
🧝🏽‍♀|woman-elf-medium-skin-tone|🧝‍♀|woman-elf|true|1|1022|null
🧝🏾‍♀|woman-elf-medium-dark-skin-tone|🧝‍♀|woman-elf|true|1|1023|null
🧝🏿‍♀|woman-elf-dark-skin-tone|🧝‍♀|woman-elf|true|1|1024|null
🧝|elf|🧝|elf|true|1|1025|null
